timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,datetime_utc
1622106000000,38821.08,39495.69,38800.0,39277.44,3658.812289,1622109599999,143116390.28612586,80640,1805.22909600,70618421.22746152,0,2021-05-27 09:00:00+00:00
1622109600000,39277.44,39608.72,39065.19,39212.5,3963.522527,1622113199999,155805336.33649780,78746,1903.26543500,74832018.56161772,0,2021-05-27 10:00:00+00:00
1622113200000,39210.48,39888.02,39203.49,39690.01,4170.246366,1622116799999,165054384.25766507,87470,2023.30451200,80076583.05774231,0,2021-05-27 11:00:00+00:00
1622116800000,39690.0,39945.0,39256.59,39316.81,4420.560001,1622120399999,175126213.52988992,126263,2120.99814300,84035158.06690574,0,2021-05-27 12:00:00+00:00
1622120400000,39316.81,40411.14,39310.02,39864.02,6214.326668,1622123999999,248529842.11575196,141575,3301.42560400,132027764.67605769,0,2021-05-27 13:00:00+00:00
1622124000000,39864.01,40355.57,39800.0,40024.8,3380.56096,1622127599999,135613376.14668970,97823,1632.77051700,65505211.54194444,0,2021-05-27 14:00:00+00:00
1622127600000,40024.8,40100.0,39461.85,39667.0,4385.197322,1622131199999,174204735.71408041,97485,2209.74623200,87777873.01702881,0,2021-05-27 15:00:00+00:00
1622131200000,39666.99,39721.28,38720.0,38825.44,6400.573744,1622134799999,250509368.20790446,158702,2870.76506800,112358187.20310108,0,2021-05-27 16:00:00+00:00
1622134800000,38822.28,39250.0,38691.0,39028.99,3226.776011,1622138399999,125867669.03077714,70598,1782.77017900,69546133.06613679,0,2021-05-27 17:00:00+00:00
1622138400000,39029.0,39222.13,38790.65,39089.57,1872.890459,1622141999999,73102056.22356961,52413,900.60723100,35156343.02276850,0,2021-05-27 18:00:00+00:00
1622142000000,39094.18,39117.91,38500.0,38768.35,2602.29963,1622145599999,100838351.14505336,63446,1270.60202200,49233203.53439549,0,2021-05-27 19:00:00+00:00
1622145600000,38768.36,38831.76,38400.15,38445.05,2328.230093,1622149199999,89887463.80963059,56825,1031.22405800,39823203.72887574,0,2021-05-27 20:00:00+00:00
1622149200000,38444.07,39187.35,38195.19,38978.69,3416.064737,1622152799999,132040356.39484277,121876,1589.74101000,61473800.48414241,0,2021-05-27 21:00:00+00:00
1622152800000,38978.69,39146.39,38382.11,38503.15,2599.01282,1622156399999,100720455.62615851,76150,1205.72213500,46731515.75956427,0,2021-05-27 22:00:00+00:00
1622156400000,38503.16,38755.51,38279.1,38529.98,2186.831763,1622159999999,84198712.48686322,69222,1048.69381100,40380269.54729733,0,2021-05-27 23:00:00+00:00
1622160000000,38529.99,38877.83,37900.0,37998.94,4191.985106,1622163599999,160619244.95242111,95998,1741.58820800,66784164.50139188,0,2021-05-28 00:00:00+00:00
1622163600000,37998.94,38237.64,37687.77,38155.11,3182.878178,1622167199999,120865791.88386778,99913,1470.88441600,55866172.51228641,0,2021-05-28 01:00:00+00:00
1622167200000,38150.57,38416.74,38000.0,38283.4,2115.123722,1622170799999,80772392.38140511,49875,1106.71228100,42265819.35843773,0,2021-05-28 02:00:00+00:00
1622170800000,38283.06,38284.79,37813.38,38237.18,2497.471891,1622174399999,95009772.86046178,69353,1115.04848000,42416602.97926436,0,2021-05-28 03:00:00+00:00
1622174400000,38237.1,38237.1,37219.19,37324.65,6011.403704,1622177999999,225827187.35420539,116081,3132.13489500,117597482.86110377,0,2021-05-28 04:00:00+00:00
1622178000000,37324.65,37565.17,36686.0,36996.45,6195.394638,1622181599999,230120809.01609580,133385,2801.04850200,104095269.87303220,0,2021-05-28 05:00:00+00:00
1622181600000,36996.45,37193.71,36442.0,36933.03,6598.333998,1622185199999,242862100.37881737,181204,3215.15766100,118399231.12972977,0,2021-05-28 06:00:00+00:00
1622185200000,36933.02,37382.68,36474.57,36975.93,6688.452564,1622188799999,246738863.37403886,106045,3144.95624000,115968621.95144479,0,2021-05-28 07:00:00+00:00
1622188800000,36975.65,37250.0,35600.0,35968.03,7894.465812,1622192399999,287909047.20013125,144038,3475.77939100,126942427.09629076,0,2021-05-28 08:00:00+00:00
1622192400000,35968.04,36241.61,35360.0,35994.67,9905.946786,1622195999999,354141970.58777590,183384,4515.59421500,161494213.78014504,0,2021-05-28 09:00:00+00:00
1622196000000,35995.19,36512.37,35742.01,35925.85,6335.696351,1622199599999,228363624.28054291,103390,2880.04759400,103850273.11426986,0,2021-05-28 10:00:00+00:00
1622199600000,35925.85,36179.3,35100.0,35351.65,6311.286158,1622203199999,224790840.43246052,129041,2946.67193600,104987577.31095592,0,2021-05-28 11:00:00+00:00
1622203200000,35351.65,36853.74,35168.24,36589.74,9152.177556,1622206799999,332240545.32901800,157284,4720.65793400,171374992.96113974,0,2021-05-28 12:00:00+00:00
1622206800000,36590.24,37279.98,36588.41,36923.61,6338.890859,1622210399999,234158668.56264481,137466,2999.43982500,110818348.62227607,0,2021-05-28 13:00:00+00:00
1622210400000,36923.6,37103.37,36500.0,36588.51,3636.55789,1622213999999,133806025.35622760,76053,1781.76775200,65572313.28731832,0,2021-05-28 14:00:00+00:00
1622214000000,36588.51,37067.77,36395.87,36749.31,3552.884033,1622217599999,130477276.64531594,70425,1715.65873200,63017851.88031711,0,2021-05-28 15:00:00+00:00
1622217600000,36751.59,36845.93,35812.01,35815.56,7919.196589,1622221199999,287202560.09816120,114572,3729.44477700,135262744.70890165,0,2021-05-28 16:00:00+00:00
1622221200000,35813.92,36284.0,35650.22,35976.17,5362.546405,1622224799999,193182777.10199952,92044,2650.21971600,95494899.20932310,0,2021-05-28 17:00:00+00:00
1622224800000,35976.17,36369.82,35551.06,36190.92,4369.769969,1622228399999,157052322.40386158,84800,2053.80767700,73818778.35033701,0,2021-05-28 18:00:00+00:00
1622228400000,36190.91,36570.0,35555.52,35789.3,5259.875784,1622231999999,189112516.12044367,85962,2479.01783900,89163483.85525973,0,2021-05-28 19:00:00+00:00
1622232000000,35789.31,36240.0,35181.73,35209.89,5872.517994,1622235599999,209437195.51475108,98876,2899.70599600,103454609.06777968,0,2021-05-28 20:00:00+00:00
1622235600000,35209.86,35419.38,34684.0,35031.79,7091.819237,1622239199999,248149599.65772218,153238,3213.08304900,112440462.69370644,0,2021-05-28 21:00:00+00:00
1622239200000,35031.79,35600.0,34750.56,35061.65,5236.053523,1622242799999,183745768.82223258,104263,2606.09056800,91431513.02880095,0,2021-05-28 22:00:00+00:00
1622242800000,35061.92,35893.55,34950.01,35663.49,3656.900973,1622246399999,129674041.61901149,72488,1932.76416900,68542834.93994690,0,2021-05-28 23:00:00+00:00
1622246400000,35661.79,36437.5,35617.87,36214.77,3989.262001,1622249999999,143455183.95160067,86127,1979.47803900,71202897.01903126,0,2021-05-29 00:00:00+00:00
1622250000000,36217.97,36500.0,36091.71,36374.11,3064.396941,1622253599999,111228863.93809701,65324,1390.36640900,50470052.72209833,0,2021-05-29 01:00:00+00:00
1622253600000,36374.11,36585.36,36100.0,36338.56,3698.049213,1622257199999,134320528.95618268,61253,1711.80660400,62167315.70514942,0,2021-05-29 02:00:00+00:00
1622257200000,36338.56,36774.44,36165.05,36458.77,2751.863539,1622260799999,100231637.65140414,66834,1430.00595300,52084947.90913109,0,2021-05-29 03:00:00+00:00
1622260800000,36458.77,36631.82,35604.3,35702.64,3480.197649,1622264399999,125984686.69372896,73547,1679.02680900,60780964.29143309,0,2021-05-29 04:00:00+00:00
1622264400000,35702.64,37338.58,35702.63,36862.3,5064.550741,1622267999999,186107916.14513197,104450,2748.50850500,100991419.61573802,0,2021-05-29 05:00:00+00:00
1622268000000,36862.31,37086.1,36451.65,36522.92,2913.838284,1622271599999,107203274.26236253,64197,1362.85734100,50167470.94621787,0,2021-05-29 06:00:00+00:00
1622271600000,36522.92,36720.0,36001.0,36145.02,3478.041007,1622275199999,126533997.45755717,72299,1726.87014300,62832748.28792009,0,2021-05-29 07:00:00+00:00
1622275200000,36145.0,36350.0,35516.6,35776.76,3501.094883,1622278799999,125944953.16260414,77812,1736.26784100,62486172.78739898,0,2021-05-29 08:00:00+00:00
1622278800000,35776.76,35909.09,34854.79,35378.95,6457.259929,1622282399999,227642392.54400736,109468,3095.10920700,109088941.09952703,0,2021-05-29 09:00:00+00:00
1622282400000,35378.67,35469.36,34981.22,35230.64,3326.058934,1622285999999,117187091.30927447,62921,1614.30120200,56883670.47561538,0,2021-05-29 10:00:00+00:00
1622286000000,35230.64,35850.0,34567.89,35375.0,6135.233558,1622289599999,216141324.82063194,112606,2921.24062100,102944787.88592996,0,2021-05-29 11:00:00+00:00
1622289600000,35375.0,35402.34,34590.0,34778.18,4978.203787,1622293199999,173866115.82465315,94075,2346.03156600,81949049.38985742,0,2021-05-29 12:00:00+00:00
1622293200000,34779.65,34990.0,34125.68,34891.89,7954.557123,1622296799999,274765199.41409027,135429,3560.56480100,122969962.39401490,0,2021-05-29 13:00:00+00:00
1622296800000,34888.66,35300.0,34200.0,34618.56,6193.053689,1622300399999,215487178.62113982,102615,3049.31454500,106186385.45393433,0,2021-05-29 14:00:00+00:00
1622300400000,34620.3,34622.98,33800.0,34416.27,9643.083474,1622303999999,330081679.97933300,172181,4561.84021100,156238903.60487180,0,2021-05-29 15:00:00+00:00
1622304000000,34416.26,35049.0,34004.69,34828.86,6211.307749,1622307599999,214037791.74694647,119758,3156.06154600,108786215.83165333,0,2021-05-29 16:00:00+00:00
1622307600000,34835.4,34856.96,33650.0,33891.84,6021.105841,1622311199999,205825824.21442473,119079,2788.09852200,95316881.72612703,0,2021-05-29 17:00:00+00:00
1622311200000,33893.55,34179.96,33632.76,34070.98,5465.342194,1622314799999,185151195.22492682,98606,2734.17917500,92666531.95412263,0,2021-05-29 18:00:00+00:00
1622314800000,34069.35,34329.59,33674.91,34025.43,4135.986849,1622318399999,140430109.15422557,80729,2032.07844800,69023351.11135684,0,2021-05-29 19:00:00+00:00
1622318400000,34025.44,34494.93,33752.3,34234.18,4658.099088,1622321999999,158829092.57174868,85548,2153.70566300,73493051.82479588,0,2021-05-29 20:00:00+00:00
1622322000000,34235.14,34742.93,34063.98,34650.08,3326.550872,1622325599999,114348571.48471050,78513,1606.76262300,55244984.90320217,0,2021-05-29 21:00:00+00:00
1622325600000,34650.08,34651.73,34235.93,34467.84,2435.36036,1622329199999,83879883.12170717,53729,1018.07424600,35058570.88428511,0,2021-05-29 22:00:00+00:00
1622329200000,34468.95,35100.0,34137.09,34605.15,3780.594984,1622332799999,131158843.07210584,72543,1881.64963200,65310390.95559417,0,2021-05-29 23:00:00+00:00
1622332800000,34605.15,34616.26,33379.0,33855.95,6060.999971,1622336399999,205012385.05561918,111365,2761.07697300,93432021.26968449,0,2021-05-30 00:00:00+00:00
1622336400000,33849.25,34071.41,33500.0,33897.89,2693.575635,1622339999999,91097967.22510503,59224,1355.04576600,45843114.15477921,0,2021-05-30 01:00:00+00:00
1622340000000,33896.76,34659.1,33785.21,34531.04,2598.610171,1622343599999,89074825.42867941,54751,1395.57111700,47847475.09942520,0,2021-05-30 02:00:00+00:00
1622343600000,34531.05,34974.99,34360.48,34770.12,2919.087099,1622347199999,101174774.45765714,60593,1531.57212900,53090981.66640560,0,2021-05-30 03:00:00+00:00
1622347200000,34770.13,35258.28,34631.73,34751.74,3589.161222,1622350799999,125181274.17727708,66032,1749.69992500,61051034.10492393,0,2021-05-30 04:00:00+00:00
1622350800000,34750.71,35492.89,34750.7,35325.61,4145.05298,1622354399999,145924860.64976319,79014,2019.03925600,71073756.87029602,0,2021-05-30 05:00:00+00:00
1622354400000,35327.19,35881.54,35251.98,35775.9,4683.259174,1622357999999,166608363.85561827,91123,2466.74997300,87773043.52230487,0,2021-05-30 06:00:00+00:00
1622358000000,35775.9,36232.09,35583.51,35998.33,4081.661986,1622361599999,146548011.34619825,86047,2054.40184800,73772072.75673243,0,2021-05-30 07:00:00+00:00
1622361600000,35996.12,36211.25,35546.42,35668.64,3320.046135,1622365199999,118728731.16254484,76423,1594.68807100,57037117.93252493,0,2021-05-30 08:00:00+00:00
1622365200000,35671.62,36021.56,35671.62,35840.73,2123.159529,1622368799999,76117938.65170175,51778,1044.04295000,37439420.14266470,0,2021-05-30 09:00:00+00:00
1622368800000,35840.02,35999.0,35653.45,35702.99,2756.621243,1622372399999,98745851.24126234,51482,1542.55026900,55260389.16214639,0,2021-05-30 10:00:00+00:00
1622372400000,35703.0,36420.0,35700.0,36359.44,4034.044644,1622375999999,145323843.38618081,71503,2415.52166000,87046068.55392209,0,2021-05-30 11:00:00+00:00
1622376000000,36359.44,36488.0,35280.0,35524.92,4859.677007,1622379599999,173937486.54149934,102134,2521.12931500,90212097.83658105,0,2021-05-30 12:00:00+00:00
1622379600000,35524.94,35806.96,35401.0,35676.86,2833.671972,1622383199999,100905892.01697569,56408,1400.89990200,49888377.14064725,0,2021-05-30 13:00:00+00:00
1622383200000,35676.86,35732.08,35100.0,35347.95,3148.13191,1622386799999,111352590.41455956,72286,1510.07017000,53429859.29862672,0,2021-05-30 14:00:00+00:00
1622386800000,35347.1,35646.45,35209.03,35477.0,2213.669268,1622390399999,78381085.58127190,53728,1160.21308600,41081318.51012702,0,2021-05-30 15:00:00+00:00
1622390400000,35477.0,35999.98,35300.0,35735.97,2966.743676,1622393999999,105816196.05443678,73304,1508.68926600,53820906.15134726,0,2021-05-30 16:00:00+00:00
1622394000000,35734.95,36000.0,35707.64,35819.67,2188.193049,1622397599999,78456527.11532830,59665,1090.98719700,39127221.62302261,0,2021-05-30 17:00:00+00:00
1622397600000,35817.23,36264.77,35814.71,36125.54,2967.689472,1622401199999,107074483.04283825,61476,1541.22359400,55601049.71320837,0,2021-05-30 18:00:00+00:00
1622401200000,36125.54,36284.44,36021.64,36077.59,1608.40812,1622404799999,58120993.67542028,43240,766.08414400,27686995.73227530,0,2021-05-30 19:00:00+00:00
1622404800000,36077.59,36350.0,35900.0,36050.0,2867.697945,1622408399999,103664608.28670627,56190,1618.57881700,58538923.54854917,0,2021-05-30 20:00:00+00:00
1622408400000,36050.0,36205.0,35839.95,35940.45,1546.574089,1622411999999,55731642.81968503,43204,809.56432200,29177564.67152362,0,2021-05-30 21:00:00+00:00
1622412000000,35939.61,36048.3,35667.0,35741.03,1725.646246,1622415599999,61845441.63022633,41832,784.09483400,28106107.36990233,0,2021-05-30 22:00:00+00:00
1622415600000,35741.03,35820.0,35500.0,35641.27,1604.004424,1622419199999,57169174.33168714,37090,765.31931900,27281005.72295344,0,2021-05-30 23:00:00+00:00
1622419200000,35641.26,36000.0,35200.0,35312.83,3371.935334,1622422799999,119729973.85963495,72173,1520.89889700,54015102.19998747,0,2021-05-31 00:00:00+00:00
1622422800000,35312.82,35434.42,34727.91,34804.39,3468.140112,1622426399999,121477337.40488246,69611,1579.52763000,55315100.04945105,0,2021-05-31 01:00:00+00:00
1622426400000,34806.75,34975.0,34440.8,34720.0,3853.411187,1622429999999,133842135.92955224,66337,1740.61168400,60475635.16333686,0,2021-05-31 02:00:00+00:00
1622430000000,34727.52,34747.21,34250.55,34489.57,3437.378712,1622433599999,118597529.74263007,67108,1574.55289600,54327368.14560248,0,2021-05-31 03:00:00+00:00
1622433600000,34489.58,34664.37,34153.84,34466.38,2677.09563,1622437199999,92043491.15688828,59750,1284.42185900,44173250.33998674,0,2021-05-31 04:00:00+00:00
1622437200000,34466.37,34688.74,34185.35,34447.34,3519.449009,1622440799999,121336201.30421020,63075,1566.89157700,54007041.40242896,0,2021-05-31 05:00:00+00:00
1622440800000,34447.35,35115.27,34434.29,35040.94,3946.599314,1622444399999,137432996.93248784,71088,1877.84971700,65385736.22829977,0,2021-05-31 06:00:00+00:00
1622444400000,35045.92,35975.0,34981.11,35850.17,6010.324686,1622447999999,213849731.37579326,104652,2973.06290400,105763185.35299441,0,2021-05-31 07:00:00+00:00
1622448000000,35850.17,36240.09,35588.08,36120.49,4694.039654,1622451599999,168933078.33555901,89937,2388.14746400,85928698.15681115,0,2021-05-31 08:00:00+00:00
1622451600000,36120.49,36384.99,35876.0,35929.8,4351.975493,1622455199999,157177579.62294229,82005,2090.27253800,75514539.60314357,0,2021-05-31 09:00:00+00:00
1622455200000,35931.48,37030.0,35926.81,36882.95,8736.334823,1622458799999,320451182.65650385,142306,4455.19391600,163276671.43929682,0,2021-05-31 10:00:00+00:00
1622458800000,36883.75,37195.0,36750.0,36836.46,5165.136262,1622462399999,190891250.05785338,97160,2628.47962500,97149534.80195075,0,2021-05-31 11:00:00+00:00
1622462400000,36836.46,37278.03,36605.0,36777.0,5044.905836,1622465999999,186290636.98031635,94073,2549.35087600,94160305.70247413,0,2021-05-31 12:00:00+00:00
1622466000000,36777.01,37062.57,36510.66,36721.28,5030.723894,1622469599999,185178921.08049168,89752,2411.42767900,88766366.83980896,0,2021-05-31 13:00:00+00:00
1622469600000,36721.29,36853.94,36333.44,36620.39,4333.305783,1622473199999,158281846.41671416,78361,2124.03706900,77602571.10205734,0,2021-05-31 14:00:00+00:00
1622473200000,36620.39,37149.99,36580.01,36961.16,4167.824255,1622476799999,153858395.05766789,86801,2278.97901800,84137869.75657423,0,2021-05-31 15:00:00+00:00
1622476800000,36961.16,37457.07,36843.24,37117.24,6313.228329,1622480399999,234665903.04196051,146757,3252.08003000,120885172.51684602,0,2021-05-31 16:00:00+00:00
1622480400000,37117.21,37178.16,36673.41,36934.73,4003.907256,1622483999999,147660644.97872701,71628,1999.06003900,73727094.50924154,0,2021-05-31 17:00:00+00:00
1622484000000,36935.81,36955.02,36600.2,36694.27,1919.115189,1622487599999,70542843.94824518,42694,905.15369800,33275700.11660911,0,2021-05-31 18:00:00+00:00
1622487600000,36694.27,36871.38,36510.01,36863.67,1963.402273,1622491199999,72040569.55990543,47664,972.45253300,35689180.71512083,0,2021-05-31 19:00:00+00:00
1622491200000,36865.75,36980.76,36557.3,36675.06,1697.834605,1622494799999,62422937.08240895,45835,800.04781000,29412626.33314388,0,2021-05-31 20:00:00+00:00
1622494800000,36677.85,37087.3,36623.01,36932.55,1483.171068,1622498399999,54590957.95029117,59497,789.10276500,29053363.82136844,0,2021-05-31 21:00:00+00:00
1622498400000,36932.55,37250.0,36835.85,36879.23,2322.342402,1622501999999,86091105.80206080,59238,1134.96211200,42078781.08044145,0,2021-05-31 22:00:00+00:00
1622502000000,36879.23,37499.0,36800.93,37253.81,2649.154183,1622505599999,98660484.55340156,88857,1441.36816800,53675828.68038553,0,2021-05-31 23:00:00+00:00
1622505600000,37253.82,37894.81,37100.0,37798.31,5234.072735,1622509199999,196926607.50732204,113551,2496.94109700,93926954.66030555,0,2021-06-01 00:00:00+00:00
1622509200000,37798.32,37803.49,37160.0,37196.64,3154.434156,1622512799999,118173642.76152887,67030,1253.88652600,46950921.77708876,0,2021-06-01 01:00:00+00:00
1622512800000,37196.64,37296.08,36620.0,36850.0,3078.850158,1622516399999,113551230.18348724,80336,1481.32267900,54628660.82130612,0,2021-06-01 02:00:00+00:00
1622516400000,36850.0,37124.09,36478.0,36704.99,3179.701359,1622519999999,116905766.76946998,60175,1531.16637400,56307543.22898785,0,2021-06-01 03:00:00+00:00
1622520000000,36706.8,36957.69,36561.89,36748.01,1767.107527,1622523599999,64976976.76961673,76406,910.07643200,33467385.37861096,0,2021-06-01 04:00:00+00:00
1622523600000,36748.02,37350.0,36710.4,37266.55,2603.445266,1622527199999,96537837.27708151,55850,1389.11886600,51511363.14633760,0,2021-06-01 05:00:00+00:00
1622527200000,37264.66,37443.72,36710.19,36915.32,3002.411865,1622530799999,111290611.21834069,83909,1527.40696900,56618604.30596082,0,2021-06-01 06:00:00+00:00
1622530800000,36917.6,37171.09,36638.71,36831.58,2722.383175,1622534399999,100313042.70454953,88793,1244.73120800,45884215.13303088,0,2021-06-01 07:00:00+00:00
1622534400000,36831.58,36939.81,35902.43,36197.77,5806.787389,1622537999999,210515123.68751518,140855,2499.69342200,90595894.84962312,0,2021-06-01 08:00:00+00:00
1622538000000,36197.75,36362.98,35965.72,36231.51,2723.889997,1622541599999,98565251.35138060,58281,1275.06792800,46141618.03344983,0,2021-06-01 09:00:00+00:00
1622541600000,36234.1,36593.41,36095.15,36439.6,2804.839551,1622545199999,101992700.90448207,54084,1488.54220200,54129339.29591407,0,2021-06-01 10:00:00+00:00
1622545200000,36439.59,36761.96,36282.01,36596.62,2484.370825,1622548799999,90812462.84741371,48073,1307.86626200,47812857.64161298,0,2021-06-01 11:00:00+00:00
1622548800000,36596.63,36597.26,36112.01,36164.95,3365.376983,1622552399999,122194004.97366759,56616,1581.05697200,57395653.04596282,0,2021-06-01 12:00:00+00:00
1622552400000,36163.51,37440.0,35666.0,37039.69,10250.555776,1622555999999,375949295.01887538,168978,5428.20307000,199312223.44600247,0,2021-06-01 13:00:00+00:00
1622556000000,37036.57,37289.86,36478.36,36636.71,4510.797149,1622559599999,166343127.42766857,83110,2214.32510800,81690818.24137877,0,2021-06-01 14:00:00+00:00
1622559600000,36634.42,36644.7,36025.46,36235.29,3903.095706,1622563199999,141630078.67512553,75651,2043.87207500,74151582.68422789,0,2021-06-01 15:00:00+00:00
1622563200000,36235.28,36479.99,35760.0,35875.57,4317.774876,1622566799999,156038416.41947743,82668,2131.11213800,77054256.14626783,0,2021-06-01 16:00:00+00:00
1622566800000,35871.69,36300.0,35716.66,36154.77,2880.592451,1622570399999,103674311.48867992,62411,1593.39342100,57359174.69690949,0,2021-06-01 17:00:00+00:00
1622570400000,36154.64,36492.89,36087.95,36240.69,2494.576699,1622573999999,90475656.46809222,51325,1286.54049900,46664676.10731707,0,2021-06-01 18:00:00+00:00
1622574000000,36240.46,36240.49,35726.36,35973.87,3225.508932,1622577599999,116101074.55177165,64301,1533.59718700,55214878.79240098,0,2021-06-01 19:00:00+00:00
1622577600000,35973.86,36339.6,35873.08,36327.05,1999.820832,1622581199999,72251737.50445611,48102,1137.34594300,41096264.79415554,0,2021-06-01 20:00:00+00:00
1622581200000,36327.05,36474.55,36040.11,36418.77,1772.288919,1622584799999,64314491.12596266,47528,854.14262000,31001297.12348772,0,2021-06-01 21:00:00+00:00
1622584800000,36418.77,36590.53,36213.8,36433.69,1811.947807,1622588399999,65953844.48281550,44260,929.12339200,33822309.18620687,0,2021-06-01 22:00:00+00:00
1622588400000,36433.69,36800.0,36428.42,36693.09,2140.033637,1622591999999,78441008.25680640,48124,1153.30246100,42269798.69710132,0,2021-06-01 23:00:00+00:00
1622592000000,36694.85,36900.0,36059.12,36179.39,2792.547517,1622595599999,101833665.97384469,65857,1296.20774500,47273790.05803187,0,2021-06-02 00:00:00+00:00
1622595600000,36179.38,36299.47,35920.0,36292.17,1757.999958,1622599199999,63497983.88369764,44240,842.28684800,30426048.54152664,0,2021-06-02 01:00:00+00:00
1622599200000,36292.17,36550.0,36230.0,36268.41,1463.206921,1622602799999,53254120.69332317,39167,718.05518500,26135386.52926181,0,2021-06-02 02:00:00+00:00
1622602800000,36267.67,36685.0,36267.08,36472.39,1989.76496,1622606399999,72633555.53966803,41647,923.87874400,33724152.81001168,0,2021-06-02 03:00:00+00:00
1622606400000,36472.38,36767.44,36472.38,36665.05,1930.591246,1622609999999,70743773.55160823,39617,963.83525000,35320185.66802520,0,2021-06-02 04:00:00+00:00
1622610000000,36662.22,36921.0,36487.66,36808.49,2488.19277,1622613599999,91300243.98882209,45845,1344.20427600,49342158.14766078,0,2021-06-02 05:00:00+00:00
1622613600000,36808.49,36989.0,36661.53,36734.54,2448.940769,1622617199999,90101199.50855625,48754,1212.40353100,44608149.40699226,0,2021-06-02 06:00:00+00:00
1622617200000,36734.54,37400.0,36731.03,37220.0,5591.509934,1622620799999,207805328.05131068,95122,3192.57549000,118610336.56742408,0,2021-06-02 07:00:00+00:00
1622620800000,37219.99,37473.29,37065.0,37371.01,3634.601704,1622624399999,135319417.04200967,71161,2044.25596100,76132026.83513581,0,2021-06-02 08:00:00+00:00
1622624400000,37371.64,37538.07,37169.26,37270.26,3172.904914,1622627999999,118441152.05341130,62261,1557.75056600,58163562.44859770,0,2021-06-02 09:00:00+00:00
1622628000000,37270.26,37294.54,37042.7,37151.17,2548.990591,1622631599999,94769209.96498417,53373,1266.75804000,47102802.25896425,0,2021-06-02 10:00:00+00:00
1622631600000,37148.02,37369.2,36851.45,37203.08,3485.806389,1622635199999,129364485.81391199,72846,1768.34514100,65632466.44611773,0,2021-06-02 11:00:00+00:00
1622635200000,37203.08,37450.75,37170.38,37276.59,2547.700014,1622638799999,95090840.71345925,60767,1276.05753500,47627622.47210807,0,2021-06-02 12:00:00+00:00
1622638800000,37276.58,37800.0,37058.61,37539.04,5254.229145,1622642399999,196953444.05939276,108915,2881.54504500,108023166.87096535,0,2021-06-02 13:00:00+00:00
1622642400000,37539.05,38100.0,37455.0,37853.57,5342.75313,1622645999999,202039299.70175942,103719,2833.21273400,107143329.59108507,0,2021-06-02 14:00:00+00:00
1622646000000,37853.57,38225.0,37853.56,38040.7,4402.050688,1622649599999,167452582.72843611,104685,2295.43188500,87326316.93219583,0,2021-06-02 15:00:00+00:00
1622649600000,38040.69,38200.0,37727.37,37893.57,3948.777877,1622653199999,149918182.19537420,123661,1832.14769000,69580379.31174418,0,2021-06-02 16:00:00+00:00
1622653200000,37893.57,38095.0,37750.0,38014.98,2057.314994,1622656799999,77925555.62018020,57609,1021.25281200,38692898.36841026,0,2021-06-02 17:00:00+00:00
1622656800000,38014.23,38066.65,37775.0,38016.41,1826.695163,1622660399999,69335852.67079870,47714,896.97413800,34047931.86896811,0,2021-06-02 18:00:00+00:00
1622660400000,38016.41,38045.0,37795.59,37884.57,1458.803558,1622663999999,55314557.54357032,47917,717.27536100,27198294.98271571,0,2021-06-02 19:00:00+00:00
1622664000000,37884.58,37929.97,37569.25,37724.61,2425.931378,1622667599999,91480300.03841997,58408,1081.06690900,40769870.93662897,0,2021-06-02 20:00:00+00:00
1622667600000,37724.61,37918.0,37673.21,37780.32,1280.280508,1622671199999,48408927.60758911,49502,638.02832700,24124042.71888576,0,2021-06-02 21:00:00+00:00
1622671200000,37779.86,37874.66,37320.0,37527.89,2308.791592,1622674799999,86721289.56845720,54075,1020.58129100,38348778.01573967,0,2021-06-02 22:00:00+00:00
1622674800000,37527.89,37745.41,37434.01,37568.68,1428.986775,1622678399999,53757607.17585250,34053,704.36578300,26500777.12488599,0,2021-06-02 23:00:00+00:00
1622678400000,37568.68,37903.14,37291.35,37469.31,2938.209713,1622681999999,110119720.13822566,57185,1426.75820400,53487824.42423229,0,2021-06-03 00:00:00+00:00
1622682000000,37469.32,37580.43,37250.0,37298.0,1650.418934,1622685599999,61763373.25228461,35251,741.11283200,27740549.99056404,0,2021-06-03 01:00:00+00:00
1622685600000,37298.01,37430.69,37170.0,37400.07,1984.270392,1622689199999,74045233.17722444,78301,885.29787500,33038405.78675464,0,2021-06-03 02:00:00+00:00
1622689200000,37400.07,37678.86,37340.0,37634.57,1808.815073,1622692799999,67820265.11018203,40426,908.07347900,34046694.66659281,0,2021-06-03 03:00:00+00:00
1622692800000,37635.24,38054.56,37600.0,37970.0,2364.16549,1622696399999,89454647.98237144,57288,1218.50667000,46106787.69001511,0,2021-06-03 04:00:00+00:00
1622696400000,37970.0,38895.0,37970.0,38795.88,7286.25633,1622699999999,280516722.41384115,124719,3924.57217100,150954872.82350530,0,2021-06-03 05:00:00+00:00
1622700000000,38795.88,38974.19,38589.97,38949.0,3510.446139,1622703599999,136170788.45758591,75489,1706.19774900,66194670.54122508,0,2021-06-03 06:00:00+00:00
1622703600000,38949.02,39039.19,38538.75,38634.09,3133.790578,1622707199999,121327375.15375984,92657,1479.78417300,57309686.50981116,0,2021-06-03 07:00:00+00:00
1622707200000,38634.77,38897.0,38518.96,38817.28,2548.368045,1622710799999,98776034.87787030,76609,1210.42094500,46930788.16087842,0,2021-06-03 08:00:00+00:00
