timestamp,offline_pred,p_down,p_flat,p_up,offline_conf,spread_bps,imbalance_top3,imbalance_top10,micro_gap_bps,signed_flow_short,signed_flow_medium,micro_score,final_score,action,reason,has_realized,realized_return,realized_net_return
1774345155286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0839141,-0.025215,8.68849e-05,1102.75,6804.09,-2.55622,0,0,OFFLINE_FLAT,0,0,0
1774345155286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0839141,-0.025215,8.68849e-05,1057.99,6792.72,-2.55622,0,0,OFFLINE_FLAT,0,0,0
1774345155286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0839141,-0.025215,8.68849e-05,1057.99,6781.35,-2.55622,0,0,OFFLINE_FLAT,0,0,0
1774345155286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0839141,-0.025215,8.68849e-05,1057.99,6769.98,-2.55622,0,0,OFFLINE_FLAT,0,0,0
1774345155286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0839141,-0.025215,8.68849e-05,1057.99,7410.17,-2.55622,0,0,OFFLINE_FLAT,0,0,0
1774345155286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0839141,-0.025215,8.68849e-05,1057.99,5403.62,-2.55623,0,0,OFFLINE_FLAT,0,0,0
1774345155286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0839141,-0.025215,8.68849e-05,1072.2,5390.12,-2.55623,0,0,OFFLINE_FLAT,0,0,0
1774345155386,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0835996,-0.0255198,8.66661e-05,1072.2,5390.12,-2.51864,0,0,OFFLINE_FLAT,0,0,0
1774345155386,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0835996,-0.0255198,8.66661e-05,509.454,1850.95,-2.51867,0,0,OFFLINE_FLAT,0,0,0
1774345155386,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0835996,-0.0255198,8.66661e-05,506.612,1848.1,-2.51867,0,0,OFFLINE_FLAT,0,0,0
1774345155486,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0813783,-0.0276549,8.51153e-05,506.612,1848.1,-2.50728,0,0,OFFLINE_FLAT,0,0,0
1774345155786,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0813783,-0.0276338,8.51153e-05,506.612,1848.1,-2.49508,0,0,OFFLINE_FLAT,0,0,0
1774345155886,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0813783,-0.0276549,8.51153e-05,506.612,1848.1,-2.48137,0,0,OFFLINE_FLAT,0,0,0
1774345155886,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0813783,-0.0276549,8.51153e-05,2513.16,3854.66,-2.48133,0,0,OFFLINE_FLAT,0,0,0
1774345155986,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0905456,-0.0205834,9.20513e-05,2513.16,3854.66,-2.46355,0,0,OFFLINE_FLAT,0,0,0
1774345155986,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0905456,-0.0205834,9.20513e-05,2502.51,3844,-2.46355,0,0,OFFLINE_FLAT,0,0,0
1774345156186,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0905089,-0.020606,9.20273e-05,2502.51,3844,-2.44125,0,0,OFFLINE_FLAT,0,0,0
1774345156186,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0905089,-0.020606,9.20273e-05,4666.8,6008.29,-2.4412,0,0,OFFLINE_FLAT,0,0,0
1774345156286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.100549,-0.0128597,9.96487e-05,4666.8,6008.29,-2.41632,0,0,OFFLINE_FLAT,0,0,0
1774345156286,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.100549,-0.0128597,9.96487e-05,4585.08,5926.58,-2.41632,0,0,OFFLINE_FLAT,0,0,0
1774345156386,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.100212,-0.0131841,9.94143e-05,4585.08,5926.58,-2.39068,0,0,OFFLINE_FLAT,0,0,0
1774345156486,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.100212,-0.0132052,9.94143e-05,4585.08,5926.58,-2.3649,0,0,OFFLINE_FLAT,0,0,0
1774345156486,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.100212,-0.0132052,9.94143e-05,4022.34,5363.83,-2.36491,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,4022.34,5363.83,-2.33798,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,4077.76,5419.25,-2.33798,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,4793.98,6135.47,-2.33797,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,6220.74,7562.23,-2.33794,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,70119.9,73467.9,-2.33665,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,80527.8,83313.1,-2.33644,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83054.5,85851.1,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,82861.2,85868.2,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83445.3,85889.5,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83319.5,85900.9,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83353.6,86497.7,-2.33638,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83365,84502.5,-2.3364,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83382,84533.8,-2.3364,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83416.1,81869.3,-2.33642,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83450.2,82466.1,-2.33641,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83467.3,82419.2,-2.33641,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,83484.3,83255.5,-2.33641,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,86241.3,86012.5,-2.33635,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,89037.4,88808.6,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,89048.8,88820,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,89060.1,88831.3,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,94110.8,93882,-2.3362,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,94232.3,94003.5,-2.33619,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,94243.7,94014.9,-2.33619,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,95254.1,95025.3,-2.33617,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,95257,95042.4,-2.33617,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,95831.1,95053.8,-2.33617,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,95851,95070.8,-2.33616,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,94063.3,95289.7,-2.33618,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,94085.3,95301,-2.33618,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,127541,130921,-2.3355,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,127669,130967,-2.3355,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,128243,131542,-2.33548,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,128407,130955,-2.33549,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,128236,132064,-2.33548,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,126821,130069,-2.33551,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,61261.9,130682,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,51592.9,131421,-2.33641,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,49081.2,131436,-2.33644,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,50491,132851,-2.33641,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,50481.1,132851,-2.33641,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,51472.4,133843,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,53078.4,135471,-2.33635,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,53572.2,135965,-2.33635,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,54982.1,137381,-2.33632,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,56374.9,138796,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,56352.2,138796,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,59183.3,141633,-2.33623,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,59307,141762,-2.33623,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,57100.7,142302,-2.33625,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,55731.6,143717,-2.33626,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,55759.3,143745,-2.33626,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,57174.8,145161,-2.33623,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,52163.2,145154,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,52260.6,145794,-2.33628,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,52355.1,146463,-2.33628,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,52771.6,147633,-2.33626,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,52765.9,145638,-2.33628,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,52765.9,146212,-2.33627,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,53254.2,147211,-2.33626,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,66472,160636,-2.33599,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,66679.5,160844,-2.33599,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,32486.3,162259,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,32451.5,162259,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,32465,162273,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,32257.5,162273,-2.33639,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,31723.1,162273,-2.3364,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,31726.7,162276,-2.3364,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,34120.9,165006,-2.33635,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,34449.9,165500,-2.33634,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,34642.5,165707,-2.33633,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,34212.7,166693,-2.33633,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,35628.3,168109,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,36052.6,169524,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,34517.7,169618,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,34217.1,170727,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,33795.8,172295,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,32918.2,174309,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,32918.2,174529,-2.33628,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,31497,176008,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,31367.7,176651,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30833.3,177230,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30833.4,176910,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,31013.2,176924,-2.33629,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,29691.4,176984,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,29663.7,176996,-2.3363,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30871.8,178423,-2.33628,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,31480.9,179138,-2.33626,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30065.3,179149,-2.33628,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,40061.6,189157,-2.33608,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,40156.2,189263,-2.33608,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,39662.3,189274,-2.33609,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,26444.4,189493,-2.33624,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,26254,189521,-2.33624,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,25045.9,189740,-2.33626,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,25055.1,189761,-2.33626,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,25785.7,190516,-2.33624,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,25785.7,190528,-2.33624,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,25916.5,190670,-2.33624,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,26248.4,191017,-2.33623,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,29198.7,194701,-2.33617,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,28739.6,195310,-2.33617,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,40952.2,207730,-2.33592,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,40131.4,207696,-2.33593,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,38715.8,208270,-2.33594,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,37507.7,208352,-2.33596,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,37413.9,208364,-2.33596,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,42681.6,213836,-2.33585,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,41732.9,213893,-2.33586,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,41194.9,213904,-2.33587,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,41235.5,213956,-2.33587,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,42914.2,217062,-2.33582,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,42965.4,217124,-2.33582,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,42966.1,217141,-2.33582,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,41554.7,217157,-2.33584,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,41841.9,217663,-2.33583,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,41753.8,217680,-2.33583,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,41753.8,217692,-2.33583,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,40343.1,217708,-2.33585,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,40178.2,218258,-2.33585,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,40201,218292,-2.33585,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30204.7,218289,-2.33597,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30341.1,219094,-2.33596,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,31104.5,219872,-2.33594,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30901.9,217882,-2.33596,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30884.9,217904,-2.33596,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30700.1,215774,-2.33598,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30744.2,215920,-2.33598,0,0,OFFLINE_FLAT,0,0,0
1774345156586,1,0.20139,0.446437,0.352172,0.446437,0.00140739,0.0979924,-0.0153409,9.78655e-05,30093.9,216588,-2.33598,0,0,OFFLINE_FLAT,0,0,0
